id,name,latitude,longitude
0500SBASS007,Elm Tree Drive,52.078630741767434,-0.05162571111414845
0500SBASS003,South End,52.07756268460532,-0.05828302226147912
0500SBASS012,The Limes,52.07819355019984,-0.05400891124993528
0500SBASS004,South End,52.077473311051996,-0.0583160875390899
0500SBASS011,The Limes,52.07827971582268,-0.054326223048836074
0500SBASS017,Guise Lane,52.08646698726832,-0.061706123639169004
0500SBASS015,Park View,52.081815985107376,-0.060477361579406586
0500SBASS008,Park View,52.081750927047906,-0.06034882957184198
0500SWHAD002,Cardiff Place,52.092545329706624,-0.04265468930732036
0500SBASS022,Cardiff Place,52.09255746411369,-0.042843936081193815
0500SBASS018,Guise Lane,52.08641499371777,-0.06182514681112204
0500FPARS012,Garden Centre,52.65498388064449,0.07229871426799403
0500FPARS013,Garden Centre,52.65500876482586,0.07241817420095684
0500FPARS017,Garden Centre,52.65471132521701,0.07194576192145506
0500FPARS016,Garden Centre,52.65473259244241,0.07227204372760233
0500FBENW005,Flood's Ferry Road,52.5019900659776,-0.002621630681709044
0500FBENW006,Flood's Ferry Road,52.50191918451901,-0.002683778923743661
0500FBENW009,Fountain Close,52.49885966726146,-0.01535998281209682
0500FBENW010,Fountain Close,52.49877781861312,-0.015304738601152204
0500FBENW001,Puddock Road,52.473586276264136,-0.012757475229087642
0500FBENW008,Puddock Road,52.473486951731395,-0.01273250208457644
0500FBENW003,Ramsey Road,52.49266121988987,-0.023210631506861774
0500FBENW007,Skeifs Row,52.49399534527874,-0.02449131639615385
0500FBENW002,Ramsey Road,52.49264521837501,-0.02332919384101743
0500FBENW004,Skeifs Row,52.49401601825056,-0.02465243115960158
0500FBENW011,The Old Orchard,52.4958000366488,-0.023261351156790306
0500HBLUN001,Colne Road,52.36016831057629,0.011683815481312514
0500HBLUN002,Colne Road,52.35959480430014,0.011040938336634139
0500HBLUN008,Presses Close,52.35582502215736,0.009063508867335856
0500HBLUN003,Presses Close,52.35584573606665,0.008902912439472247
0500HBLUN010,St Mary's Road,52.35472740204727,0.009630482376222054
0500HBLUN012,St Mary's Road,52.35465252988547,0.00980330181544403
0500HBLUN011,High Street,52.35398914069489,0.0070418905877353615
0500HBLUN009,High Street,52.35354439557148,0.0067574218129146605
0500HBLUN004,Rectory Road,52.35112377691034,0.006339415595855284
0500HBLUN006,St Mary's Close,52.35239610803141,0.012417458189451383
0500HBLUN007,St Mary's Close,52.35222789974893,0.01226297780523417
0500HBLUN005,Rectory Road,52.35052903107989,0.005886664305955434
0500FWIMB032,Farm,52.49909495354448,0.13034454911215657
0500FWIMB033,Farm,52.49897737003933,0.13038306320495968
0500EBOTT016,Howlett Way,52.222055632768274,0.25588714708073784
0500EBOTT012,Howlett Way,52.222031758900094,0.2557248808938081
0500EBOTT010,Beechwood Avenue,52.219534432565005,0.26404595743679904
0500EBOTT009,Bell Road,52.222747801554966,0.2587187980931932
0500EBOTT022,High Street,52.21820990476245,0.26793144100328176
0500EBOTT011,Beechwood Avenue,52.21946312723926,0.26401304888083993
0500EBOTT001,Beechwood Avenue,52.21935139794423,0.2646808325999631
0500EBOTT014,Bell Road,52.22279974150102,0.2588239263674052
0500EBOTT015,High Street,52.2181930627226,0.2678720219347741
0500EBOTT017,Stocks Close,52.22083610446443,0.2604079837121463
0500EBOTT007,Stocks Close,52.22079342944934,0.26028868776336916
0500EBOTT006,Bottisham Village College,52.226297916531124,0.2545793628559086
0500EBOTT013,Bottisham Village College,52.226254676738485,0.2544893148717879
0500EBOTT005,Lode Road,52.229413723672806,0.2515156004214946
0500EBOTT008,Lode Road,52.22945640733339,0.2516349115930122
0500EBOTT002,High Street,52.21701256299029,0.2689391404113541
0500EBOTT003,High Street,52.21691095078171,0.26861188507874756
0500EBOTT020,The Pightle,52.22423455844094,0.25902853838309825
0500EBOTT021,The Pightle,52.22428003536122,0.2590015626542887
0500SBOUR012,Kingfisher Close,52.19306686463603,-0.06296854434360148
0500SBOUR019,Kingfisher Close,52.19305595884193,-0.06285196899945897
0500SBOUR024,Broadway,52.20141349962346,-0.05600568906949569
0500SBOUR023,Broadway,52.20185040119148,-0.05578174368353095
0500SBOUR013,Short Street,52.19045441790437,-0.06267245972398074
0500SBOUR001,Short Street,52.19040194684708,-0.06276252284238071
0500SBOUR020,Hall Close,52.19033526794928,-0.06801769342906108
0500SBOXW003,Elsworth Road,52.25844874889778,-0.030053240912799442
0500SBOXW004,Elsworth Road,52.25840333529241,-0.03002594801489216
0500SBOXW001,School Lane,52.26003145503679,-0.02522076963967643
0500SBOXW002,School Lane,52.26003341462702,-0.02533790910054464
0500HBRAM002,Allen's Orchard,52.31894343646967,-0.22034111661258166
0500HBRAM003,Allen's Orchard,52.318324295448754,-0.22042464556863867
0500HBRAM021,Park Lane,52.3140226353384,-0.2243529087335518
0500HBRAM006,Park Lane,52.31407020969686,-0.22452705361797648
0500HBRAM011,Grove Lane,52.32404587145972,-0.2272092626347364
0500HBRAM007,Horseshoes Way,52.32172001111718,-0.22380998935450272
0500HBRAM004,Grove Lane,52.324124140550545,-0.2276316819633704
0500HBRAM009,Horseshoes Way,52.321666921671856,-0.22326920463043382
0500HBRAM005,Bromholme Lane,52.32422705911043,-0.20467723400159146
0500HBRAM014,Bromholme Lane,52.32425327640038,-0.20521911652231487
0500HBRAM016,Burnaby Close,52.32520918191928,-0.2382566200470709
0500HBRAM020,Crane Street,52.326446005379545,-0.2343773556712118
0500HBRAM018,Evans Close,52.32542084158841,-0.22956091538165269
0500HBRAM015,Burnaby Close,52.3251037564756,-0.23842222627971482
0500HBRAM017,Crane Street,52.32634672181771,-0.23435195909283635
0500HBRAM019,Evans Close,52.32566480392554,-0.2302408807414273
0500HBRAM013,Bernard Road,52.32377585310699,-0.2325907219609679
0500HBRAM010,Bernard Road,52.323632517277055,-0.23262578193713462
0500HBRAM001,Church Road,52.323586177450835,-0.21936242733589933
0500HBRAM012,Church Road,52.32373783158854,-0.21928296858022003
0500HBRAM008,Orchard Lane,52.32517030083609,-0.22544740648410616
0500HBRAM022,Orchard Lane,52.32509907473122,-0.2254942797905466
0500ELITP036,Railway Cottages,52.506939059825726,0.33548051615675
0500ELITP026,Railway Cottages,52.50697382705176,0.3355413048217989
0500ELITP020,Community Centre,52.49774635533332,0.35242258069771076
0500ELITP038,Black Horse Dro,52.49407667300734,0.35608645149043916
0500ELITP037,Black Horse Dro,52.49411777360017,0.35628016547527275
0500HBRIM003,Church Lane,52.36854481040395,-0.40925623413627943
0500HBRIM002,Church Lane,52.368462744749436,-0.4091710517146418
0500EBRIN008,Willingham Green Road,52.16054199475029,0.390011128569681
0500SCARL004,Willingham Green Road,52.1604895792429,0.38993521180295126
0500EBRIN006,Beechcroft,52.16678804392096,0.38174721927875177
0500EBRIN005,Brinkley Road,52.16846552787686,0.3766013788263665
0500EBRIN010,Old School Lane,52.16434333621332,0.386135093328679
0500EBRIN007,Beechcroft,52.16685872502309,0.38180948934372677
0500EBRIN004,Brinkley Road,52.168393666309825,0.3765975483504203
0500EBRIN001,Old School Lane,52.16430858797061,0.3860747427051283
0500EBRIN003,Weston Colville Road,52.16790241186732,0.3786625910326119
0500EBRIN002,Weston Colville Road,52.16783055040082,0.37865875731371157
0500EBRIN009,Green Park,52.1675363352386,0.3780873550673416
0500EBRIN011,Green Park,52.16754266645744,0.378219307433166
0500HBROU003,School Road,52.38374451554861,-0.11994792655803993
0500HBROU002,School Road,52.38383530253048,-0.12000284575005839
0500HBUCN008,Hunts End,52.29367852793209,-0.24744125761654293
0500HBUCN006,Silver Street,52.294097748776935,-0.24963898781965838
0500HBUCN001,Silver Street,52.29425138041442,-0.24969158747313486
0500HBUCN009,Hardwick Lane,52.298262191904016,-0.25277451562964226
0500HBUCN007,Perry Road,52.29086970079221,-0.2569217951473408
0500HBUCN002,Church Street,52.29354626178091,-0.2542945246443226
0500HBUCN013,Surgery,52.29111655669665,-0.2541554420446918
0500HBUCN011,Mill Road,52.29128351602195,-0.23093706535607575
0500HBUCN003,Hunts End,52.293630401278705,-0.24662197641074543
0500HBUCN012,Mill Road,52.29137337560845,-0.230933485130319
0500HBUCN005,Park Road,52.293420083940205,-0.24336023702259135
0500HBUCN010,Park Road,52.293369873575706,-0.24361150933963255
0500HBUCN004,Lincoln Close,52.29828445158469,-0.2488139609073113
0500HBUCH002,Church Road,52.37630423114669,-0.3151893697852596
0500HBUCH001,Church Road,52.37637988840018,-0.31545093226768683
0500FWISM006,Willock Lane,52.64337292793859,0.07915523839806796
0500FWISM014,Willock Lane,52.64284418058032,0.07905625160224779
0500EBURR002,Hartfield Road,52.17750443164473,0.38365089490252857
0500EBURR001,Hartfield Road,52.17750768013998,0.3834901700839508
0500EBURR008,Field Engineering,52.176489439353695,0.38270438019750436
0500EBURR007,Field Engineering,52.176455870369544,0.38258557138721516
0500EBURR006,Church Lane,52.173511825139975,0.39430439834407965
0500EBURR005,Church Lane,52.173545678964125,0.39440859774380677
0500EBURR004,Primary School,52.17436834759278,0.39375073255809345
0500EBURR003,Primary School,52.17432432440763,0.39370449014018016
0500EBURW031,Hall Lane,52.273051191315005,0.3271358564484129
0500EBURW003,Mandeville,52.26775111247781,0.3282359561371744
0500EBURW013,Newmarket Road,52.27444327670537,0.32767787712532126
0500EBURW024,Hall Lane,52.27308481309577,0.32725488569197664
0500EBURW004,Mandeville,52.26785893548688,0.32869596589756417
0500EBURW009,Newmarket Road,52.27443718146026,0.327530968503927
0500EBURW017,St Mary's Church,52.26963031715006,0.3291552527504372
0500EBURW039,St Mary's Church,52.26959727501035,0.3290069471124507
0500EBURW025,Isaacson Road,52.27124538026944,0.3347952693771329
0500EBURW030,Isaacson Road,52.27129174248909,0.3347244166729256
0500EBURW005,Bewicks Mead,52.276580039072975,0.32784850070902166
0500EBURW008,Bewicks Mead,52.27672491976959,0.32779745572327357
0500EBURW007,The Avenue,52.28006441378077,0.3321801494424183
0500EBURW032,Toyse Lane,52.28161267840411,0.33391819176816623
0500EBURW034,The Avenue,52.280061217594934,0.3318867658020652
0500EBURW026,Toyse Lane,52.28162484637481,0.3337575568976141
0500EBURW021,Barkways,52.2711341101132,0.33678288868482775
0500EBURW010,Greenlanes,52.27247833045232,0.3338339950494893
0500EBURW006,Health Centre,52.27409543368636,0.33072333993003517
0500EBURW020,Barkways,52.27120278361644,0.3369477378547413
0500EBURW018,Greenlanes,52.272567579520576,0.3338680008902771
0500EBURW019,Health Centre,52.27401516650272,0.33068981046596274
0500EBURW033,Anchor Lane,52.28499585709822,0.3251519562503779
0500EBURW037,Hatley Drive,52.28142645079042,0.3246718268621904
0500EBURW035,New Road,52.28362176951969,0.325065338263924
0500EBURW014,Anchor Lane,52.28490429760104,0.3252351356576879
0500EBURW038,Hatley Drive,52.28179421168589,0.3251749040263217
0500EBURW036,New Road,52.28356033193757,0.32498881151829195
0500EBURW029,Swaffham Road,52.26456934521185,0.32359925472802686
0500EBURW027,Swaffham Road,52.26465917411049,0.3236039523294691
0500EBURW002,Guyatt Court,52.27816492725127,0.32590847330081396
0500EBURW012,Ness Road,52.27652174782658,0.3271564438964193
0500EBURW022,Guyatt Court,52.27815854140246,0.32577619755740267
0500EBURW028,Ness Road,52.27673470463991,0.3268450895092993
0500EBURW011,Hawthorn Way,52.28291372170796,0.3331508579804261
0500EBURW015,Hawthorn Way,52.28297515388351,0.33322739471206664
0500EBURW001,Silver Street,52.28470892869437,0.3283039895701615
0500EBURW023,Silver Street,52.284656476127374,0.32822792752172164
0500HBURY013,Owls End,52.43889053710922,-0.1127607921707214
0500HBURY012,High Street,52.44003307574883,-0.11449221579102754
0500HUPWO023,Fairmead Park,52.431799661852295,-0.13050987129630373
0500HWIST002,Canberra Road,52.43125853391367,-0.1309740674696853
0500HWIST005,Fairmead Park,52.431813913236624,-0.13027390755771207
0500HBURY003,Grenfell Road,52.439365673511865,-0.11549174174824449
0500HBURY004,Grenfell Road,52.4393370777706,-0.11538997396446286
0500HBURY002,Hill Estate,52.435654368062714,-0.10661732151060219
0500HBURY001,Hill Estate,52.435657899021734,-0.10683784069600563
0500HBURY011,Owls End,52.438131091841356,-0.11249900189599413
0500HBYTH003,School Lane,52.37081489744817,-0.4481303492768204
0500HBYTH002,School Lane,52.37081701801737,-0.4482918554166445
0500HDECA001,Denton Road,52.480941802949246,-0.3158185157241211
0500HDECA002,Denton Road,52.48100533402374,-0.31586026763907554
0500SCALD005,Furlong Way,52.20777968346949,-0.0246115060868817
0500SCALD006,Furlong Way,52.20775076944377,-0.024495699917197338
0500SCALD008,West Drive,52.21326559160511,-0.018234829272872097
0500SCALD007,West Drive,52.2136779181959,-0.01815792361258315
0500SCAMB011,De La Warr Way,52.218814927938354,-0.06985621691487756
0500SCAMB007,De La Warr Way,52.2190453017253,-0.07019758107159264
0500SCAMB028,Little Common Farm,52.21784665504706,-0.04707546253796117
0500SCAMB027,Little Common Farm,52.21803606917257,-0.047111071145773516
0500SCAMB008,Business Park,52.2214834828068,-0.07193657769554626
0500SCAMB019,South Cambs Hall,52.22272342184962,-0.07794420357862132
0500SCAMB017,Business Park,52.22223800555733,-0.07188925260061499
0500SCAMB018,Business Park,52.22226308459411,-0.07067298230598196
0500SCAMB026,Jeavons Lane,52.218601565224134,-0.06506368824414094
0500SCAMB009,Sackville Way,52.218394686096744,-0.06725396723304732
0500SCAMB010,Priory Walk,52.21760889360886,-0.06813715975115767
0500SCAMB001,Monkfield Park Primary School,52.2172826810919,-0.07238202544614292
0500SCAMB029,Oaks Wood,52.21745662719514,-0.07477531950940142
0500SCAMB003,Monkfield Park Primary School,52.21756829784401,-0.0722525442602131
0500SCAMB006,Broadway,52.221558724523774,-0.04698579847753352
0500SKNAP002,Broadway,52.22145947102483,-0.045335770307493375
0500CBG0,Cambridge Airport,52.205853799053884,0.1748608091209367
0500CBG10,Cambridge Airport,52.20586251337803,0.17487587066093124
0500CAMBDGE0,Cambridge Rail Station,52.19422969203888,0.13733269097935838
0500CCITY294,Hospital Bus Station,52.175793638337815,0.14490249202016808
0500CCITY193,Hospital Bus Station,52.17588374528979,0.14489220142837175
0500CCITY202,Hospital Bus Station,52.175973054979764,0.14492575056144757
0500CCITY203,Hospital Bus Station,52.176054177811594,0.14491502771702874
0500CCITY517,Hospital Outpatients,52.175761076850804,0.14273628209367017
0500CCITY518,Hospital Treatment Centre,52.174912067641294,0.13898055192720063
0500CCITY030,Babraham Road Park-and-Ride,52.16879231715942,0.15949649704248808
0500CCITY047,Barnwell Drive,52.20417460010724,0.16299733304943045
0500CCITY148,Newmarket Road,52.21124537986757,0.16282851450170724
0500CCITY046,Barnwell Drive,52.20391151471712,0.16263330872893375
0500CCITY281,Peverel Road,52.208529678343815,0.16332598118331074
0500CCITY186,Uphall Road,52.202160285616856,0.16104089820125755
0500CCITY048,Peverel Road,52.20950128683096,0.1633000028047418
0500CCITY360,St Bede's School,52.18951166790835,0.16234398020591012
0500CCITY362,Gray Road,52.19075695594091,0.15817607633640857
0500CCITY176,Gray Road,52.19080000383632,0.15828057809936003
0500CCITY361,St Bede's School,52.18988802787093,0.16094307195789997
0500CCITY122,Bridge Street,52.20869456030374,0.11806241961707184
0500CCITY167,Bridge Street,52.208615334576194,0.11846847875905128
0500CCITY099,Bridge Street,52.20933946827016,0.11720024366281642
0500CCITY439,Brookfields,52.19611676641763,0.1556847920395178
0500CCITY024,Bowling Club,52.19170831237799,0.1270869585794782
0500CCITY013,Bowling Club,52.19148310569972,0.12561309786522953
0500CCITY471,Shaftesbury Road,52.19211033002295,0.13121754804788163
0500CCITY470,Shaftesbury Road,52.19186852661757,0.12966970261879054
0500CCITY038,Brookfields,52.19694346315135,0.15620768579760308
0500CCITY039,Barnwell Road,52.20032798027138,0.1579812770562676
0500CCITY541,Cambridge North Railway Station,52.2239624611202,0.1567991231959182
0500SMILT014,Cambridge North Railway Station,52.22695940862145,0.1581304541892881
0500CCITY469,Homebase,52.208931013159294,0.14578120686472326
0500CCITY533,Homebase,52.20855979941569,0.14542667245687646
0500CCITY401,Shire Hall,52.21297815952807,0.1123524011172611
0500CCITY394,Shire Hall,52.21312112200693,0.11240309878387617
0500CCITY393,St Peter's Street,52.21109020441642,0.11434135458923385
0500CCITY520,Veterinary School,52.20974063591442,0.08762322871320566
0500CCITY521,Veterinary School,52.20985613921006,0.08770182934955217
0500CCITY523,Philippa Fawcett Drive,52.210070096443054,0.08475516535287504
0500CCITY522,Philippa Fawcett Drive,52.20997798618091,0.08437028869702973
0500CCITY376,Coleridge Road,52.187955836777036,0.14462470427501742
0500CCITY369,Coniston Road,52.18755020334999,0.14715077480156002
0500CCITY311,Clifton Road,52.18928340282458,0.13687596631590151
0500CCITY351,Coleridge Road,52.18789204266763,0.14566036077083297
0500CCITY285,Derwent Close,52.185993016951876,0.15807701579413724
0500CCITY262,Glenmere Close,52.18542231991393,0.16125316879848622
0500CCITY380,Hinton Avenue,52.18719948626822,0.14962093072030352
0500CCITY272,Mowbray Road,52.18656514951909,0.15383289613794418
0500CCITY216,Clifton Road,52.18906961707643,0.13726073254877344
0500CCITY284,Derwent Close,52.18598414015574,0.1575791877142684
0500CCITY264,Glenmere Close,52.18540517622379,0.16218860474396166
0500CCITY379,Hinton Avenue,52.18740146854638,0.14889918417489065
0500CCITY282,Mowbray Road,52.1867160999326,0.15344519320360073
0500CCITY375,Rock Road,52.18855224629001,0.14149329317228404
0500CCITY251,Rock Road,52.18852612745565,0.14095072219762755
0500CCITY106,Carlyle Road,52.21332041963719,0.12134188727852852
0500CCITY107,Carlyle Road,52.213362141267346,0.12102183328741993
0500CCITY240,Hertford Street,52.21227264424073,0.11810089811956376
0500CCITY105,Albert Street,52.21342270732439,0.12165416542857241
0500CCITY108,Hertford Street,52.21217434292893,0.1180669457092137
0500CCITY040,Barnwell Road,52.20017304040211,0.1595688787986022
0500CCITY172,Brampton Road,52.20566625663005,0.15026343872508796
0500CCITY170,New Street,52.20833780251118,0.14329365820037984
0500CCITY154,Brampton Road,52.205763215386284,0.15037057143648944
0500CCITY177,New Street,52.20884569277754,0.14305464249487856
0500CCITY098,Nuttings Road,52.19938048400882,0.16111089862134662
0500CCITY219,Ross Street,52.203506826618465,0.15231053403674885
0500CCITY100,Vinery Way,52.20172112371638,0.1550633348244713
0500CCITY131,Ross Street,52.20438484560495,0.15100651260726194
0500CCITY101,Vinery Way,52.20176186737775,0.1548018846356878
0500CCITY171,Beehive Retail Park,52.205952720343674,0.14391065594548488
0500CCITY399,Ashbury Close,52.189663770765584,0.1456432638428512
0500CCITY309,Greville Road,52.19500938664344,0.14737858328350456
0500CCITY391,Ashbury Close,52.18971161596333,0.14548463172480322
0500CCITY327,Greville Road,52.19522999638748,0.1476087030107587
0500CCITY310,Radegund Road,52.19218558260483,0.1464084903558745
0500CCITY270,Radegund Road,52.19224581113558,0.14655770584543065
